chr	promoter_start	promoter_end	strand	ensembl_gene_id
4	177713681	177714881	-	ENSG00000150630
4	178169727	178170927	-	ENSG00000249008
4	178229990	178231190	+	ENSG00000109674
4	178277986	178279186	-	ENSG00000249084
4	178363457	178364657	-	ENSG00000038002
4	178365133	178366333	+	ENSG00000250131
4	178465518	178466718	-	ENSG00000221499
4	178648911	178650111	+	ENSG00000231171
4	178751503	178752703	+	ENSG00000252388
4	179037815	179039015	-	ENSG00000253000
4	179606910	179608110	-	ENSG00000212191
4	183066202	183067402	-	ENSG00000177822
4	183064140	183065340	+	ENSG00000218336
4	183065005	183066205	+	ENSG00000248266
4	183089446	183090646	+	ENSG00000221227
4	183468812	183470012	+	ENSG00000252343
4	183628995	183630195	-	ENSG00000248816
4	183746381	183747581	+	ENSG00000221186
4	183838889	183840089	-	ENSG00000129187
4	184019446	184020646	+	ENSG00000151718
4	184020152	184021352	-	ENSG00000251359
4	184090370	184091570	-	ENSG00000252702
4	184097884	184099084	-	ENSG00000252048
4	184161587	184162787	-	ENSG00000251128
4	184195517	184196717	-	ENSG00000238319
4	184241727	184242927	-	ENSG00000177300
4	184243379	184244579	-	ENSG00000185758
4	184249451	184250651	+	ENSG00000238596
4	184364744	184365944	+	ENSG00000168564
4	184425147	184426347	+	ENSG00000168556
4	184425447	184426647	-	ENSG00000232648
4	184574629	184575829	-	ENSG00000252157
4	184579420	184580620	+	ENSG00000168538
4	184580178	184581378	-	ENSG00000182552
4	184596668	184597868	-	ENSG00000201433
4	184626084	184627284	+	ENSG00000251739
4	184773584	184774784	+	ENSG00000173320
4	185142183	185143383	-	ENSG00000164303
4	185188384	185189584	-	ENSG00000221523
4	185352120	185353320	+	ENSG00000251878
4	185395534	185396734	-	ENSG00000168310
4	185393563	185394763	-	ENSG00000270426
4	185570463	185571663	-	ENSG00000164305
4	185569767	185570967	+	ENSG00000164306
4	185655087	185656287	-	ENSG00000151725
4	185747772	185748972	-	ENSG00000151726
4	185733773	185734973	+	ENSG00000251139
4	185938995	185940195	+	ENSG00000187821
4	186063395	186064595	+	ENSG00000151729
4	186124391	186125591	+	ENSG00000109762
4	186130458	186131658	-	ENSG00000164323
4	186290879	186292079	+	ENSG00000250410
4	186316853	186318053	-	ENSG00000109771
4	186316175	186317375	+	ENSG00000186352
4	186346939	186348139	-	ENSG00000109775
4	186346394	186347594	+	ENSG00000205129
4	186337040	186338240	-	ENSG00000207231
4	186392713	186393913	-	ENSG00000168491
4	186391670	186392870	+	ENSG00000249679
4	186456566	186457766	-	ENSG00000154553
4	186508063	186509263	+	ENSG00000233110
4	186586039	186587239	+	ENSG00000235902
4	186866237	186867437	+	ENSG00000239034
4	186877606	186878806	-	ENSG00000154556
4	186947540	186948740	-	ENSG00000222727
4	186989306	186990506	+	ENSG00000164342
4	187024573	187025773	+	ENSG00000109794
4	187050175	187051375	+	ENSG00000253013
4	187111674	187112874	+	ENSG00000145476
4	187112426	187113626	-	ENSG00000269302
4	187129133	187130333	+	ENSG00000164344
4	187186099	187187299	+	ENSG00000088926
4	187421263	187422463	+	ENSG00000212387
4	187421951	187423151	-	ENSG00000251165
4	187476521	187477721	-	ENSG00000168412
4	187476264	187477464	-	ENSG00000272297
4	187647676	187648876	-	ENSG00000083857
4	187778410	187779610	-	ENSG00000252382
4	188915925	188917125	+	ENSG00000179059
4	189030557	189031757	-	ENSG00000179046
4	189042588	189043788	-	ENSG00000201085
4	189059573	189060773	+	ENSG00000184108
4	189064333	189065533	-	ENSG00000247130
4	189637679	189638879	-	ENSG00000252275
4	190630668	190631868	-	ENSG00000202215
5	139373	140573	+	ENSG00000153404
5	144112	145312	-	ENSG00000199540
5	190626	191826	+	ENSG00000185028
5	303291	304491	+	ENSG00000063438
5	270736	271936	+	ENSG00000249915
5	442273	443473	+	ENSG00000180104
5	443058	444258	-	ENSG00000221990
5	524247	525447	-	ENSG00000066230
5	473013	474213	-	ENSG00000188242
5	472351	473551	+	ENSG00000225138
5	523820	525020	+	ENSG00000250385
5	535797	536997	-	ENSG00000264233
5	611387	612587	+	ENSG00000112877
5	612125	613325	-	ENSG00000249650
5	766867	768067	-	ENSG00000206077
5	768846	770046	-	ENSG00000249908
5	850901	852101	-	ENSG00000188818
5	892739	893939	-	ENSG00000028310
5	891758	892958	+	ENSG00000071539
5	978480	979680	+	ENSG00000250173
5	1007944	1009144	+	ENSG00000145506
5	997223	998423	-	ENSG00000215246
5	1003302	1004502	+	ENSG00000221244
5	1004154	1005354	+	ENSG00000272347
5	1111950	1113150	-	ENSG00000113504
5	1178520	1179720	-	ENSG00000249201
5	1200710	1201910	+	ENSG00000174358
5	1224470	1225670	+	ENSG00000164363
5	1294984	1296184	-	ENSG00000164362
5	1345014	1346214	-	ENSG00000049656
5	1370860	1372060	-	ENSG00000248951
5	1379982	1381182	-	ENSG00000250584
5	1445345	1446545	-	ENSG00000142319
5	1523892	1525092	-	ENSG00000153395
5	1800514	1801714	+	ENSG00000145494
5	1801280	1802480	-	ENSG00000171421
5	1850064	1851264	+	ENSG00000249966
5	1887150	1888350	-	ENSG00000113430
5	1883080	1884280	+	ENSG00000249116
5	1886446	1887646	+	ENSG00000249326
5	2752769	2753969	-	ENSG00000170561
5	2751245	2752445	+	ENSG00000186493
5	3595168	3596368	+	ENSG00000170549
5	3600102	3601302	-	ENSG00000259603
5	5139443	5140643	+	ENSG00000145536
5	5139967	5141167	-	ENSG00000250579
5	5176127	5177327	-	ENSG00000250866
5	5419777	5420977	+	ENSG00000164151
5	6111224	6112424	+	ENSG00000221568
5	6378507	6379707	-	ENSG00000133398
5	6447736	6448936	+	ENSG00000215218
5	6633204	6634404	-	ENSG00000037474
5	6632456	6633656	+	ENSG00000145545
5	6713718	6714918	+	ENSG00000112941
5	7372230	7373430	+	ENSG00000223597
5	7372987	7374187	-	ENSG00000249865
5	7395321	7396521	+	ENSG00000078295
5	7749679	7750879	-	ENSG00000250761
5	7850299	7851499	+	ENSG00000124275
5	7851403	7852603	-	ENSG00000215217
5	7868950	7870150	-	ENSG00000124279
5	7979259	7980459	+	ENSG00000199773
5	9362387	9363587	+	ENSG00000248537
5	9545987	9547187	-	ENSG00000112902
5	9545312	9546512	+	ENSG00000250786
5	9547948	9549148	+	ENSG00000239112
5	9712290	9713490	-	ENSG00000169777
5	10249033	10250233	+	ENSG00000150753
5	10249809	10251009	-	ENSG00000150756
5	10247437	10248637	+	ENSG00000248968
5	10307938	10309138	-	ENSG00000164237
5	10352815	10354015	+	ENSG00000145495
5	10353513	10354713	-	ENSG00000259802
5	10440636	10441836	+	ENSG00000145491
5	10441704	10442904	-	ENSG00000250600
5	10478483	10479683	+	ENSG00000246016
5	10521996	10523196	-	ENSG00000249160
5	10563442	10564642	+	ENSG00000164236
5	10628137	10629337	-	ENSG00000250106
5	10761184	10762384	-	ENSG00000112977
5	10760177	10761377	+	ENSG00000272324
5	11026312	11027512	+	ENSG00000207312
5	11903955	11905155	-	ENSG00000169862
5	12297416	12298616	-	ENSG00000212305
5	13174760	13175960	-	ENSG00000222717
5	13859447	13860647	+	ENSG00000251423
5	13944452	13945652	-	ENSG00000039139
5	14142811	14144011	+	ENSG00000038382
5	14580884	14582084	+	ENSG00000145569
5	14663773	14664973	+	ENSG00000154124
5	14664513	14665713	-	ENSG00000261360
5	14871687	14872887	-	ENSG00000154122
5	14871441	14872641	+	ENSG00000272057
5	14910549	14911749	-	ENSG00000212036
5	15110829	15112029	-	ENSG00000202269
5	15499305	15500505	+	ENSG00000183580
5	15607257	15608457	-	ENSG00000250250
5	15934291	15935491	+	ENSG00000216077
5	16128287	16129487	+	ENSG00000250981
5	16180671	16181871	-	ENSG00000183654
5	16179347	16180547	+	ENSG00000250448
5	16465701	16466901	-	ENSG00000173545
5	16616967	16618167	-	ENSG00000154153
5	16616334	16617534	+	ENSG00000250415
5	16936172	16937372	-	ENSG00000145555
5	17064707	17065907	+	ENSG00000176788
5	17216956	17218156	-	ENSG00000215196
5	17239720	17240920	+	ENSG00000252908
5	18235232	18236432	+	ENSG00000212278
5	18843006	18844206	+	ENSG00000238674
5	20575782	20576982	-	ENSG00000145526
5	21615371	21616571	+	ENSG00000253766
5	21733320	21734520	+	ENSG00000221615
5	22853531	22854731	-	ENSG00000154162
5	23506264	23507464	+	ENSG00000164256
5	23950457	23951657	+	ENSG00000248874
5	23972203	23973403	-	ENSG00000252083
5	24553127	24554327	+	ENSG00000251294
5	24644887	24646087	-	ENSG00000040731
5	24810590	24811790	+	ENSG00000223004
5	25701233	25702433	-	ENSG00000201016
5	26011998	26013198	+	ENSG00000222560
5	27986192	27987392	-	ENSG00000221721
5	28623764	28624964	+	ENSG00000252867
5	29069603	29070803	+	ENSG00000252601
5	31192857	31194057	+	ENSG00000113361
5	31267517	31268717	-	ENSG00000254138
5	31531373	31532573	+	ENSG00000082213
5	31532103	31533303	-	ENSG00000113360
5	31595576	31596776	-	ENSG00000199765
5	31638517	31639717	+	ENSG00000133401
5	31823043	31824243	-	ENSG00000224282
5	31820545	31821745	-	ENSG00000252373
5	31823686	31824886	+	ENSG00000238864
5	31831546	31832746	+	ENSG00000251887
5	32121847	32123047	-	ENSG00000250764
5	32174256	32175456	-	ENSG00000113384
5	32173577	32174777	+	ENSG00000272086
5	32234781	32235981	-	ENSG00000199731
5	32312915	32314115	-	ENSG00000150712
5	32308768	32309968	+	ENSG00000207052
5	32379373	32380573	-	ENSG00000222961
5	32444667	32445867	-	ENSG00000056097
5	32394381	32395581	-	ENSG00000207956
5	32530739	32531939	+	ENSG00000113387
5	32521864	32523064	+	ENSG00000249142
5	32688176	32689376	+	ENSG00000113389
5	32787945	32789145	+	ENSG00000181495
5	33439802	33441002	+	ENSG00000113407
5	33440525	33441725	-	ENSG00000249572
5	33888067	33889267	-	ENSG00000201623
5	33892097	33893297	-	ENSG00000151388
5	33935491	33936691	+	ENSG00000182631
5	33984635	33985835	-	ENSG00000164175
5	34008020	34009220	-	ENSG00000242110
5	34655342	34656542	+	ENSG00000039560
5	34657155	34658355	-	ENSG00000250234
5	34837938	34839138	+	ENSG00000205838
5	34839183	34840383	-	ENSG00000272323
5	34918894	34920094	-	ENSG00000113456
5	34914481	34915681	+	ENSG00000113460
5	34928698	34929898	+	ENSG00000168724
5	35034147	35035347	-	ENSG00000212082
5	35047998	35049198	-	ENSG00000113492
5	35050012	35051212	+	ENSG00000269027
5	35230594	35231794	-	ENSG00000113494
5	35428166	35429366	+	ENSG00000201368
5	35616946	35618146	+	ENSG00000152582
5	35632926	35634126	-	ENSG00000238441
5	35826920	35828120	-	ENSG00000248969
5	35851797	35852997	+	ENSG00000168685
5	35938681	35939881	-	ENSG00000152611
5	35937924	35939124	+	ENSG00000249748
5	36071260	36072460	-	ENSG00000168671
5	36071981	36073181	-	ENSG00000251591
5	36151863	36153063	-	ENSG00000164187
5	36147890	36149090	-	ENSG00000207756
5	36151091	36152291	+	ENSG00000145604
5	36154221	36155421	+	ENSG00000201223
5	36220157	36221357	+	ENSG00000245711
5	36242181	36243381	-	ENSG00000152620
5	36302016	36303216	-	ENSG00000164188
5	36605457	36606657	+	ENSG00000079215
5	36725097	36726297	-	ENSG00000250155
5	36875861	36877061	+	ENSG00000164190
5	37249330	37250530	-	ENSG00000197603
5	37246381	37247581	-	ENSG00000242493
5	37326237	37327437	+	ENSG00000251880
5	37371083	37372283	-	ENSG00000113569
5	37619990	37621190	-	ENSG00000222743
5	37700339	37701539	-	ENSG00000206743
5	37801967	37803167	-	ENSG00000238335
5	37839588	37840788	-	ENSG00000168621
5	37839540	37840740	+	ENSG00000248587
5	38081645	38082845	-	ENSG00000238836
5	38257511	38258711	+	ENSG00000164318
5	38290888	38292088	-	ENSG00000248730
5	38346453	38347653	-	ENSG00000249071
5	38403315	38404515	-	ENSG00000248572
5	38430062	38431262	-	ENSG00000248234
5	38427278	38428478	-	ENSG00000249491
5	38468241	38469441	-	ENSG00000251257
5	38608256	38609456	-	ENSG00000113594
5	38782682	38783882	+	ENSG00000250629
5	38844960	38846160	+	ENSG00000145623
5	38845731	38846931	-	ENSG00000249740
5	39074310	39075510	-	ENSG00000164327
5	39274430	39275630	-	ENSG00000082074
5	39424770	39425970	-	ENSG00000113600
5	39462202	39463402	-	ENSG00000153071
5	40268660	40269860	+	ENSG00000199361
5	40678600	40679800	+	ENSG00000171522
5	40755877	40757077	-	ENSG00000113638
5	40790106	40791306	-	ENSG00000212567
5	40798276	40799476	-	ENSG00000132356
5	40835237	40836437	-	ENSG00000145592
5	40832637	40833837	-	ENSG00000212296
5	40840286	40841486	+	ENSG00000132357
5	40908354	40909554	+	ENSG00000112936
5	40911030	40912230	-	ENSG00000253098
5	41071244	41072444	-	ENSG00000171495
5	41261340	41262540	-	ENSG00000039537
5	41510530	41511730	-	ENSG00000182836
5	41870421	41871621	-	ENSG00000083720
5	41869132	41870332	+	ENSG00000248668
5	41903290	41904490	+	ENSG00000205765
5	41924356	41925556	+	ENSG00000151876
5	42422879	42424079	+	ENSG00000112964
5	42755903	42757103	+	ENSG00000198865
5	42892719	42893919	-	ENSG00000249092
5	42887294	42888494	-	ENSG00000250722
5	43067321	43068521	-	ENSG00000177738
5	43017531	43018731	+	ENSG00000251131
5	43043072	43044272	-	ENSG00000177721
5	43040677	43041877	+	ENSG00000215068
5	43032818	43034018	+	ENSG00000272382
5	43191173	43192373	+	ENSG00000177453
5	43313414	43314614	-	ENSG00000112972
5	43412293	43413493	-	ENSG00000151882
5	43483795	43484995	-	ENSG00000151881
5	43483061	43484261	+	ENSG00000249492
5	43515047	43516247	-	ENSG00000172244
5	43514376	43515576	+	ENSG00000248240
5	43510160	43511360	+	ENSG00000248554
5	43557660	43558860	-	ENSG00000172239
5	43601794	43602994	+	ENSG00000112992
5	43603132	43604332	-	ENSG00000248092
5	44066633	44067833	-	ENSG00000212561
5	44389608	44390808	-	ENSG00000070193
5	44387834	44389034	+	ENSG00000248464
5	44808027	44809227	+	ENSG00000112996
5	44808679	44809879	-	ENSG00000251141
5	45696053	45697253	-	ENSG00000164588
5	49738882	49740082	-	ENSG00000170571
5	49960733	49961933	+	ENSG00000151883
5	50351093	50352293	-	ENSG00000207060
5	50463281	50464481	-	ENSG00000206606
5	50616817	50618017	+	ENSG00000238702
5	50677921	50679121	+	ENSG00000016082
5	50678966	50680166	-	ENSG00000259663
5	51302865	51304065	+	ENSG00000248789
5	52082774	52083974	+	ENSG00000152684
5	52082730	52083930	+	ENSG00000213949
5	52083660	52084860	-	ENSG00000248898
5	52284156	52285356	+	ENSG00000164171
5	52285908	52287108	-	ENSG00000249899
5	52405693	52406893	-	ENSG00000164172
5	52404672	52405872	+	ENSG00000247796
5	52775239	52776439	+	ENSG00000134363
5	52855463	52856663	+	ENSG00000164258
5	53207753	53208953	-	ENSG00000222960
5	53247229	53248429	-	ENSG00000207627
5	53606212	53607412	-	ENSG00000185305
5	53750445	53751645	+	ENSG00000169271
5	53812589	53813789	+	ENSG00000178996
5	54148576	54149776	-	ENSG00000221073
5	54253474	54254674	-	ENSG00000249016
5	54318299	54319499	-	ENSG00000164283
5	54319081	54320281	+	ENSG00000113088
5	54338472	54339672	-	ENSG00000240535
5	54397476	54398676	+	ENSG00000145649
5	54454946	54456146	+	ENSG00000164294
5	54468805	54470005	-	ENSG00000164287
5	54466250	54467450	-	ENSG00000198983
5	54466370	54467570	-	ENSG00000207728
5	54467981	54469181	-	ENSG00000251856
5	54522943	54524143	-	ENSG00000234602
5	54529308	54530508	-	ENSG00000152669
5	54528762	54529962	+	ENSG00000251307
5	54602588	54603788	+	ENSG00000039123
5	54603350	54604550	-	ENSG00000067248
5	54830678	54831878	-	ENSG00000067113
5	55032845	55034045	+	ENSG00000152670
5	55068822	55070022	-	ENSG00000177058
5	55072297	55073497	+	ENSG00000199322
5	55146207	55147407	+	ENSG00000164509
5	55290621	55291821	-	ENSG00000134352
5	55289995	55291195	+	ENSG00000227908
5	55296249	55297449	-	ENSG00000238326
5	55420498	55421698	+	ENSG00000253032
5	55528986	55530186	-	ENSG00000164512
5	55593316	55594516	-	ENSG00000210678
5	55777573	55778773	-	ENSG00000248727
5	55901859	55903059	-	ENSG00000225940
5	56110401	56111601	+	ENSG00000095015
5	56151975	56153175	+	ENSG00000238717
5	56157791	56158991	-	ENSG00000237705
5	56204087	56205287	+	ENSG00000155542
5	56206341	56207541	-	ENSG00000225230
5	56267302	56268502	-	ENSG00000155545
5	56236134	56237334	+	ENSG00000235635
5	56468775	56469975	+	ENSG00000062194
5	56464836	56466036	-	ENSG00000207293
5	56778436	56779636	-	ENSG00000169067
5	56777530	56778730	-	ENSG00000264748
5	57365015	57366215	+	ENSG00000238899
5	57755887	57757087	-	ENSG00000145632
5	57786262	57787462	+	ENSG00000175857
5	57853870	57855070	-	ENSG00000250127
5	57877048	57878248	+	ENSG00000152932
5	58112726	58113926	-	ENSG00000248475
5	58159041	58160241	-	ENSG00000248733
5	59817747	59818947	-	ENSG00000113448
5	58334588	58335788	+	ENSG00000247345
5	58999329	59000529	-	ENSG00000202601
5	59316076	59317276	+	ENSG00000248935
5	59725903	59727103	-	ENSG00000213896
5	59725565	59726765	+	ENSG00000224838
5	59995817	59997017	-	ENSG00000035499
5	60140016	60141216	-	ENSG00000164181
5	60240700	60241900	-	ENSG00000049167
5	60212317	60213517	+	ENSG00000233847
5	60239956	60241156	+	ENSG00000164182
5	60458101	60459301	-	ENSG00000188725
5	60456897	60458097	+	ENSG00000251279
5	60627100	60628300	+	ENSG00000130449
5	60852110	60853310	+	ENSG00000223200
5	60932535	60933735	+	ENSG00000178722
5	60959866	60961066	-	ENSG00000212215
5	60994059	60995259	-	ENSG00000248529
5	61600989	61602189	+	ENSG00000068796
5	61699566	61700766	-	ENSG00000086189
5	61698799	61699999	+	ENSG00000086200
5	61738003	61739203	+	ENSG00000199279
5	61873562	61874762	+	ENSG00000186105
5	63258134	63259334	-	ENSG00000178394
5	63460671	63461871	+	ENSG00000164197
5	63801084	63802284	+	ENSG00000186479
5	63868396	63869596	+	ENSG00000201869
5	63985135	63986335	+	ENSG00000145642
5	64064312	64065512	-	ENSG00000153006
5	64063757	64064957	+	ENSG00000153015
5	64777547	64778747	-	ENSG00000049192
5	64858063	64859263	+	ENSG00000113593
5	64858798	64859998	-	ENSG00000123219
5	64900388	64901588	-	ENSG00000207352
5	64921602	64922802	-	ENSG00000113595
5	64919543	64920743	+	ENSG00000113597
5	64919592	64920792	+	ENSG00000253251
5	65017023	65018223	+	ENSG00000123213
5	65018662	65019862	-	ENSG00000197860
5	65221303	65222503	+	ENSG00000112851
5	65220763	65221963	-	ENSG00000269961
5	65256947	65258147	-	ENSG00000252904
5	65434799	65435999	+	ENSG00000153914
5	65440423	65441623	-	ENSG00000253744
5	65526860	65528060	-	ENSG00000238400
5	65891176	65892376	+	ENSG00000069020
5	66299581	66300781	-	ENSG00000229666
5	66492427	66493627	-	ENSG00000134061
5	66760236	66761436	-	ENSG00000222939
5	67262273	67263473	+	ENSG00000223149
5	67454774	67455974	-	ENSG00000252108
5	67484704	67485904	+	ENSG00000253787
5	67510548	67511748	+	ENSG00000145675
5	68432021	68433221	-	ENSG00000248664
5	68461837	68463037	+	ENSG00000134057
5	68455633	68456833	+	ENSG00000220986
5	68455923	68457123	-	ENSG00000265968
5	68471554	68472754	-	ENSG00000238334
5	68484375	68485575	+	ENSG00000153044
5	68512587	68513787	+	ENSG00000134056
5	68529668	68530868	+	ENSG00000134058
5	68665640	68666840	-	ENSG00000085231
5	68664120	68665320	+	ENSG00000152942
5	68709939	68711139	+	ENSG00000152939
5	68787119	68788319	+	ENSG00000197822
5	68798093	68799293	-	ENSG00000249295
5	68826344	68827544	-	ENSG00000212260
5	70750442	70751642	+	ENSG00000145734
5	70882115	70883315	+	ENSG00000131844
5	71013990	71015190	+	ENSG00000164326
5	71402061	71403261	+	ENSG00000131711
5	71615194	71616394	+	ENSG00000049883
5	71616273	71617473	-	ENSG00000113048
5	71610315	71611515	-	ENSG00000244748
5	71803354	71804554	-	ENSG00000178175
5	72111139	72112339	+	ENSG00000083312
5	72112192	72113392	-	ENSG00000249085
5	72250808	72252008	+	ENSG00000157107
5	72249901	72251101	-	ENSG00000271926
5	72251326	72252526	-	ENSG00000272081
5	72415119	72416319	+	ENSG00000157111
5	72448565	72449765	-	ENSG00000250747
5	72446219	72447419	-	ENSG00000251599
5	72449811	72451011	-	ENSG00000238738
5	72468022	72469222	+	ENSG00000164325
5	72768521	72769721	-	ENSG00000251324
5	72793233	72794433	+	ENSG00000145741
5	72793918	72795118	-	ENSG00000272525
5	72861311	72862511	-	ENSG00000164331
5	72860268	72861468	+	ENSG00000164338
5	72920983	72922183	+	ENSG00000214944
